Timestamp,Location_X,Location_Y,Location_Z,Velocity_X,Velocity_Y,Velocity_Z,Throttle,Brake,Steer,Gear,Frame_Index
1728949667.329823,-45.421024322509766,6.673305511474609,0.002055206336081028,0.2991054356098175,-8.074224472045898,2.8181075322208926e-06,0.3643423318862915,0.0,-0.08300524950027466,1,90
1728949667.3763804,-45.39995574951172,6.187815189361572,0.002049522241577506,0.2325679212808609,-8.088435173034668,2.7751921152230352e-06,0.3541533648967743,0.0,-0.07440247386693954,1,91
1728949667.428433,-45.388885498046875,5.880638122558594,0.00204639439471066,0.20670238137245178,-8.101564407348633,2.4509429294994334e-06,0.33305296301841736,0.0,-0.052543044090270996,1,92
1728949667.4808805,-45.375526428222656,5.452894687652588,0.0020451736636459827,0.17849011719226837,-8.096637725830078,3.7908553167653736e-06,0.32996582984924316,0.0,-0.04663120210170746,1,93
1728949667.5263922,-45.36288070678711,4.962987422943115,0.0020469282753765583,0.1509726494550705,-8.086953163146973,2.1314619971235516e-06,0.3351737856864929,0.0,-0.03277743607759476,1,94
1728949667.5797153,-45.353763580322266,4.528702259063721,0.0020492933690547943,0.10611483454704285,-8.082791328430176,3.7527083804889116e-06,0.353497177362442,0.0,-0.04165579378604889,1,95
1728949667.625682,-45.34811019897461,4.168489456176758,0.0020516205113381147,0.07624918967485428,-8.075687408447266,5.006789933759137e-07,0.3613620698451996,0.0,-0.03447582572698593,1,96
1728949667.6785545,-45.34282684326172,3.7397899627685547,0.0020527266897261143,0.06018589064478874,-8.061653137207031,3.00407407394232e-07,0.384017676115036,0.0,-0.024433327838778496,1,97
1728949667.7304144,-45.33978271484375,3.433405637741089,0.0020516966469585896,0.04809734225273132,-8.07015323638916,-4.434585605395114e-07,0.38803282380104065,0.0,-0.02157452329993248,1,98
1728949667.7778797,-45.33595657348633,2.948147773742676,0.002050056355074048,0.03647852689027786,-8.070852279663086,-4.673003957123001e-07,0.3974936008453369,0.0,-0.014670276083052158,1,99
1728949667.8287003,-45.33327865600586,2.5186989307403564,0.0020469282753765583,0.030646823346614838,-8.067920684814453,6.961822123230377e-07,0.3773916959762573,0.0,-0.012245581485331059,1,100
1728949667.8819165,-45.33171844482422,2.2134509086608887,0.002044105436652899,0.025211546570062637,-8.08421802520752,-1.335144048653092e-07,0.3687644302845001,0.0,-0.010745033621788025,1,101
1728949667.9273133,-45.32966613769531,1.733116626739502,0.002042045583948493,0.021603574976325035,-8.087738037109375,-6.914138452884799e-07,0.36182600259780884,0.0,-0.00720270024612546,1,102
1728949667.9795651,-45.32817459106445,1.3021982908248901,0.002040595980361104,0.017907513305544853,-8.082727432250977,2.0599363779183477e-06,0.35365355014801025,0.0,-0.006327921990305185,1,103
1728949668.0239136,-45.32745361328125,1.0614577531814575,0.002040214603766799,0.016365746036171913,-8.085701942443848,-1.1920928955078125e-06,0.355180948972702,0.0,-0.005273202434182167,1,104
